Year,st,State,Gini,,,
1980,26,Missouri,0.49,,,
1980,27,Montana,0.50,,,
1980,28,Nebraska,0.51,,,
1980,29,Nevada,0.49,,,
1980,30,New Hampshire,0.45,,,
1980,31,New Jersey,0.48,,,
1980,32,New Mexico,0.51,,,
1980,33,New York,0.49,,,
1980,34,North Carolina,0.48,,,
1980,35,North Dakota,0.52,,,
1980,36,Ohio,0.46,,,
1980,37,Oklahoma,0.51,,,
1980,38,Oregon,0.48,,,
1980,39,Pennsylvania,0.46,,,
1980,40,Rhode Island,0.48,,,
1980,41,South Carolina,0.46,,,
1980,42,South Dakota,0.55,,,
1980,43,Tennessee,0.48,,,
1980,44,Texas,0.51,,,
1980,45,Utah,0.48,,,
1980,46,Vermont,0.47,,,
1980,47,Virginia,0.47,,,
1980,48,Washington,0.47,,,
1980,49,West Virginia,0.45,,,
1980,50,Wisconsin,0.46,,,
1980,51,Wyoming,0.50,,,
1981,0,United States,0.49,,,
1981,1,Alabama,0.48,,,
1981,2,Alaska,0.47,,,
1981,3,Arizona,0.49,,,
1981,4,Arkansas,0.50,,,
1981,5,California,0.50,,,
1981,6,Colorado,0.49,,,
1981,7,Connecticut,0.50,,,
1981,8,Delaware,0.47,,,
1981,9,District of Columbia,0.53,,,
1981,10,Florida,0.51,,,
1981,11,Georgia,0.50,,,
1981,12,Hawaii,0.50,,,
1981,13,Idaho,0.51,,,
1981,14,Illinois,0.48,,,
1981,15,Indiana,0.48,,,
1981,16,Iowa,0.49,,,
1981,17,Kansas,0.51,,,
1981,18,Kentucky,0.48,,,
1981,19,Louisiana,0.52,,,
1981,20,Maine,0.46,,,
1981,21,Maryland,0.47,,,
1981,22,Massachusetts,0.48,,,
1981,23,Michigan,0.47,,,
1981,24,Minnesota,0.49,,,
1981,25,Mississippi,0.51,,,
1981,26,Missouri,0.48,,,
1981,27,Montana,0.50,,,
1981,28,Nebraska,0.52,,,
1981,29,Nevada,0.50,,,
1981,30,New Hampshire,0.46,,,
1981,31,New Jersey,0.48,,,
1981,32,New Mexico,0.50,,,
1981,33,New York,0.49,,,
1981,34,North Carolina,0.49,,,
1981,35,North Dakota,0.55,,,
1981,36,Ohio,0.46,,,
1981,37,Oklahoma,0.52,,,
1981,38,Oregon,0.50,,,
1981,39,Pennsylvania,0.46,,,
1981,40,Rhode Island,0.47,,,
1981,41,South Carolina,0.46,,,
1981,42,South Dakota,0.56,,,
1981,43,Tennessee,0.50,,,
1981,44,Texas,0.51,,,
1981,45,Utah,0.48,,,
1981,46,Vermont,0.48,,,
1981,47,Virginia,0.48,,,
1981,48,Washington,0.47,,,
1981,49,West Virginia,0.46,,,
1981,50,Wisconsin,0.47,,,
1981,51,Wyoming,0.48,,,
1982,0,United States,0.50,,,
1982,1,Alabama,0.49,,,
1982,2,Alaska,0.50,,,
1982,3,Arizona,0.49,,,
1982,4,Arkansas,0.52,,,
1982,5,California,0.51,,,
1982,6,Colorado,0.50,,,
1982,7,Connecticut,0.50,,,
1982,8,Delaware,0.48,,,
1982,9,District of Columbia,0.52,,,
1982,10,Florida,0.51,,,
1982,11,Georgia,0.50,,,
1982,12,Hawaii,0.50,,,
1982,13,Idaho,0.52,,,
1982,14,Illinois,0.49,,,
1982,15,Indiana,0.48,,,
1982,16,Iowa,0.51,,,
1982,17,Kansas,0.51,,,
1982,18,Kentucky,0.49,,,
1982,19,Louisiana,0.52,,,
1982,20,Maine,0.47,,,
1982,21,Maryland,0.47,,,
1982,22,Massachusetts,0.48,,,
1982,23,Michigan,0.47,,,
1982,24,Minnesota,0.49,,,
1982,25,Mississippi,0.52,,,
1982,26,Missouri,0.49,,,
1982,27,Montana,0.54,,,
1982,28,Nebraska,0.54,,,
1982,29,Nevada,0.50,,,
1982,30,New Hampshire,0.46,,,
1982,31,New Jersey,0.47,,,
1982,32,New Mexico,0.52,,,
1982,33,New York,0.49,,,
1982,34,North Carolina,0.48,,,
1982,35,North Dakota,0.56,,,
1982,36,Ohio,0.47,,,
1982,37,Oklahoma,0.53,,,
1982,38,Oregon,0.50,,,
1982,39,Pennsylvania,0.47,,,
1982,40,Rhode Island,0.47,,,
1982,41,South Carolina,0.47,,,
1982,42,South Dakota,0.60,,,
1982,43,Tennessee,0.50,,,
1982,44,Texas,0.52,,,
1982,45,Utah,0.49,,,
1982,46,Vermont,0.49,,,
1982,47,Virginia,0.47,,,
1982,48,Washington,0.47,,,
1982,49,West Virginia,0.47,,,
1982,50,Wisconsin,0.48,,,
1982,51,Wyoming,0.51,,,
1983,0,United States,0.50,,,
1983,1,Alabama,0.49,,,
1983,2,Alaska,0.51,,,
1983,3,Arizona,0.50,,,
1983,4,Arkansas,0.52,,,
1983,5,California,0.51,,,
1983,6,Colorado,0.51,,,
1983,7,Connecticut,0.50,,,
1983,8,Delaware,0.48,,,
1983,9,District of Columbia,0.52,,,
1983,10,Florida,0.51,,,
1983,11,Georgia,0.50,,,
1983,12,Hawaii,0.50,,,
1983,13,Idaho,0.53,,,
1983,14,Illinois,0.49,,,
1983,15,Indiana,0.48,,,
1983,16,Iowa,0.53,,,
1983,17,Kansas,0.52,,,
1983,18,Kentucky,0.50,,,
1983,19,Louisiana,0.52,,,
1983,20,Maine,0.47,,,
1983,21,Maryland,0.48,,,
1983,22,Massachusetts,0.48,,,
1983,23,Michigan,0.48,,,
1983,24,Minnesota,0.50,,,
1983,25,Mississippi,0.53,,,
1983,26,Missouri,0.49,,,
1983,27,Montana,0.56,,,
1983,28,Nebraska,0.56,,,
1983,29,Nevada,0.51,,,
1983,30,New Hampshire,0.47,,,
1983,31,New Jersey,0.48,,,
1983,32,New Mexico,0.52,,,
1983,33,New York,0.50,,,
1983,34,North Carolina,0.48,,,
1983,35,North Dakota,0.56,,,
1983,36,Ohio,0.47,,,
1983,37,Oklahoma,0.53,,,
1983,38,Oregon,0.49,,,
1983,39,Pennsylvania,0.47,,,
1983,40,Rhode Island,0.47,,,
1983,41,South Carolina,0.48,,,
1983,42,South Dakota,0.62,,,
1983,43,Tennessee,0.49,,,
1983,44,Texas,0.53,,,
1983,45,Utah,0.48,,,
1983,46,Vermont,0.49,,,
1983,47,Virginia,0.47,,,
1983,48,Washington,0.48,,,
1983,49,West Virginia,0.46,,,
1983,50,Wisconsin,0.48,,,
1983,51,Wyoming,0.52,,,
1984,0,United States,0.50,,,
1984,1,Alabama,0.49,,,
1984,2,Alaska,0.50,,,
1984,3,Arizona,0.50,,,
1984,4,Arkansas,0.51,,,
1984,5,California,0.52,,,
1984,6,Colorado,0.51,,,
1984,7,Connecticut,0.50,,,
1984,8,Delaware,0.48,,,
1984,9,District of Columbia,0.52,,,
1984,10,Florida,0.52,,,
1984,11,Georgia,0.50,,,
1984,12,Hawaii,0.49,,,
1984,13,Idaho,0.53,,,
1984,14,Illinois,0.50,,,
1984,15,Indiana,0.48,,,
1984,16,Iowa,0.53,,,
1984,17,Kansas,0.52,,,
1984,18,Kentucky,0.50,,,
1984,19,Louisiana,0.53,,,
1984,20,Maine,0.47,,,
1984,21,Maryland,0.48,,,
1984,22,Massachusetts,0.48,,,
1984,23,Michigan,0.48,,,
1984,24,Minnesota,0.50,,,
1984,25,Mississippi,0.53,,,
1984,26,Missouri,0.50,,,
1984,27,Montana,0.57,,,
1984,28,Nebraska,0.56,,,
1984,29,Nevada,0.52,,,
1984,30,New Hampshire,0.47,,,
1984,31,New Jersey,0.48,,,
1984,32,New Mexico,0.52,,,
1984,33,New York,0.50,,,
1984,34,North Carolina,0.48,,,
1984,35,North Dakota,0.55,,,
1984,36,Ohio,0.47,,,
1984,37,Oklahoma,0.54,,,
1984,38,Oregon,0.50,,,
1984,39,Pennsylvania,0.48,,,
1984,40,Rhode Island,0.47,,,
1984,41,South Carolina,0.48,,,
1984,42,South Dakota,0.62,,,
1984,43,Tennessee,0.50,,,
1984,44,Texas,0.54,,,
1984,45,Utah,0.49,,,
1984,46,Vermont,0.48,,,
1984,47,Virginia,0.48,,,
1984,48,Washington,0.48,,,
1984,49,West Virginia,0.47,,,
1984,50,Wisconsin,0.48,,,
1984,51,Wyoming,0.53,,,
1985,0,United States,0.51,,,
1985,1,Alabama,0.50,,,
1985,2,Alaska,0.50,,,
1985,3,Arizona,0.51,,,
1985,4,Arkansas,0.51,,,
1985,5,California,0.53,,,
1985,6,Colorado,0.52,,,
1985,7,Connecticut,0.51,,,
1985,8,Delaware,0.48,,,
1985,9,District of Columbia,0.53,,,
1985,10,Florida,0.53,,,
1985,11,Georgia,0.51,,,
1985,12,Hawaii,0.50,,,
1985,13,Idaho,0.54,,,
1985,14,Illinois,0.51,,,
1985,15,Indiana,0.49,,,
1985,16,Iowa,0.54,,,
1985,17,Kansas,0.52,,,
1985,18,Kentucky,0.51,,,
1985,19,Louisiana,0.54,,,
1985,20,Maine,0.47,,,
1985,21,Maryland,0.49,,,
1985,22,Massachusetts,0.49,,,
1985,23,Michigan,0.49,,,
1985,24,Minnesota,0.50,,,
1985,25,Mississippi,0.53,,,
1985,26,Missouri,0.50,,,
1985,27,Montana,0.58,,,
1985,28,Nebraska,0.55,,,
1985,29,Nevada,0.52,,,
1985,30,New Hampshire,0.47,,,
1985,31,New Jersey,0.49,,,
1985,32,New Mexico,0.53,,,
1985,33,New York,0.51,,,
1985,34,North Carolina,0.48,,,
1985,35,North Dakota,0.55,,,
1985,36,Ohio,0.48,,,
1985,37,Oklahoma,0.54,,,
1985,38,Oregon,0.50,,,
1985,39,Pennsylvania,0.48,,,
1985,40,Rhode Island,0.48,,,
1985,41,South Carolina,0.48,,,
1985,42,South Dakota,0.60,,,
1985,43,Tennessee,0.50,,,
1985,44,Texas,0.56,,,
1985,45,Utah,0.49,,,
1985,46,Vermont,0.48,,,
1985,47,Virginia,0.48,,,
1985,48,Washington,0.49,,,
1985,49,West Virginia,0.47,,,
1985,50,Wisconsin,0.49,,,
1985,51,Wyoming,0.53,,,
1986,0,United States,0.52,,,
1986,1,Alabama,0.50,,,
1986,2,Alaska,0.57,,,
1986,3,Arizona,0.52,,,
1986,4,Arkansas,0.52,,,
1986,5,California,0.54,,,
1986,6,Colorado,0.53,,,
1986,7,Connecticut,0.52,,,
1986,8,Delaware,0.49,,,
1986,9,District of Columbia,0.54,,,
1986,10,Florida,0.54,,,
1986,11,Georgia,0.52,,,
1986,12,Hawaii,0.51,,,
1986,13,Idaho,0.54,,,
1986,14,Illinois,0.52,,,
1986,15,Indiana,0.50,,,
1986,16,Iowa,0.53,,,
1986,17,Kansas,0.53,,,
1986,18,Kentucky,0.51,,,
1986,19,Louisiana,0.55,,,
1986,20,Maine,0.48,,,
1986,21,Maryland,0.50,,,
1986,22,Massachusetts,0.50,,,
1986,23,Michigan,0.50,,,
1986,24,Minnesota,0.51,,,
1986,25,Mississippi,0.54,,,
1986,26,Missouri,0.51,,,
1986,27,Montana,0.59,,,
1986,28,Nebraska,0.54,,,
1986,29,Nevada,0.53,,,
1986,30,New Hampshire,0.49,,,
1986,31,New Jersey,0.51,,,
1986,32,New Mexico,0.53,,,
1986,33,New York,0.53,,,
1986,34,North Carolina,0.50,,,
1986,35,North Dakota,0.55,,,
1986,36,Ohio,0.49,,,
1986,37,Oklahoma,0.55,,,
1986,38,Oregon,0.51,,,
1986,39,Pennsylvania,0.50,,,
1986,40,Rhode Island,0.49,,,
1986,41,South Carolina,0.49,,,
1986,42,South Dakota,0.59,,,
1986,43,Tennessee,0.51,,,
1986,44,Texas,0.57,,,
1986,45,Utah,0.50,,,
1986,46,Vermont,0.49,,,
1986,47,Virginia,0.49,,,
1986,48,Washington,0.50,,,
1986,49,West Virginia,0.48,,,
1986,50,Wisconsin,0.50,,,
1986,51,Wyoming,0.54,,,
1987,0,United States,0.54,,,
1987,1,Alabama,0.52,,,
1987,2,Alaska,0.64,,,
1987,3,Arizona,0.53,,,
1987,4,Arkansas,0.53,,,
1987,5,California,0.55,,,
1987,6,Colorado,0.54,,,
1987,7,Connecticut,0.54,,,
1987,8,Delaware,0.50,,,
1987,9,District of Columbia,0.55,,,
1987,10,Florida,0.56,,,
1987,11,Georgia,0.53,,,
1987,12,Hawaii,0.53,,,
1987,13,Idaho,0.55,,,
1987,14,Illinois,0.54,,,
1987,15,Indiana,0.51,,,
1987,16,Iowa,0.53,,,
1987,17,Kansas,0.54,,,
1987,18,Kentucky,0.52,,,
1987,19,Louisiana,0.56,,,
1987,20,Maine,0.50,,,
1987,21,Maryland,0.51,,,
1987,22,Massachusetts,0.52,,,
1987,23,Michigan,0.51,,,
1987,24,Minnesota,0.52,,,
1987,25,Mississippi,0.54,,,
1987,26,Missouri,0.52,,,
1987,27,Montana,0.59,,,
1987,28,Nebraska,0.54,,,
1987,29,Nevada,0.55,,,
1987,30,New Hampshire,0.51,,,
1987,31,New Jersey,0.53,,,
1987,32,New Mexico,0.55,,,
1987,33,New York,0.55,,,
1987,34,North Carolina,0.51,,,
1987,35,North Dakota,0.55,,,
1987,36,Ohio,0.50,,,
1987,37,Oklahoma,0.55,,,
1987,38,Oregon,0.52,,,
1987,39,Pennsylvania,0.52,,,
1987,40,Rhode Island,0.51,,,
1987,41,South Carolina,0.50,,,
1987,42,South Dakota,0.58,,,
1987,43,Tennessee,0.53,,,
1987,44,Texas,0.58,,,
1987,45,Utah,0.52,,,
1987,46,Vermont,0.51,,,
1987,47,Virginia,0.51,,,
1987,48,Washington,0.51,,,
1987,49,West Virginia,0.49,,,
1987,50,Wisconsin,0.51,,,
1987,51,Wyoming,0.55,,,
1988,0,United States,0.56,,,
1988,1,Alabama,0.53,,,
1988,2,Alaska,0.70,,,
1988,3,Arizona,0.55,,,
1988,4,Arkansas,0.55,,,
1988,5,California,0.58,,,
1988,6,Colorado,0.56,,,
1988,7,Connecticut,0.56,,,
1988,8,Delaware,0.52,,,
1988,9,District of Columbia,0.57,,,
1988,10,Florida,0.58,,,
1988,11,Georgia,0.55,,,
1988,12,Hawaii,0.55,,,
1988,13,Idaho,0.56,,,
1988,14,Illinois,0.56,,,
1988,15,Indiana,0.52,,,
1988,16,Iowa,0.54,,,
1988,17,Kansas,0.55,,,
1988,18,Kentucky,0.54,,,
1988,19,Louisiana,0.58,,,
1988,20,Maine,0.51,,,
1988,21,Maryland,0.53,,,
1988,22,Massachusetts,0.53,,,
1988,23,Michigan,0.53,,,
1988,24,Minnesota,0.54,,,
1988,25,Mississippi,0.56,,,
1988,26,Missouri,0.54,,,
1988,27,Montana,0.60,,,
1988,28,Nebraska,0.55,,,
1988,29,Nevada,0.57,,,
1988,30,New Hampshire,0.53,,,
1988,31,New Jersey,0.55,,,
1988,32,New Mexico,0.56,,,
1988,33,New York,0.57,,,
1988,34,North Carolina,0.53,,,
1988,35,North Dakota,0.56,,,
1988,36,Ohio,0.52,,,
1988,37,Oklahoma,0.57,,,
1988,38,Oregon,0.54,,,
1988,39,Pennsylvania,0.54,,,
1988,40,Rhode Island,0.53,,,
1988,41,South Carolina,0.52,,,
1988,42,South Dakota,0.59,,,
1988,43,Tennessee,0.55,,,
1988,44,Texas,0.60,,,
1988,45,Utah,0.54,,,
1988,46,Vermont,0.52,,,
1988,47,Virginia,0.53,,,
1988,48,Washington,0.53,,,
1988,49,West Virginia,0.51,,,
1988,50,Wisconsin,0.52,,,
1988,51,Wyoming,0.57,,,
1989,0,United States,0.58,,,
1989,1,Alabama,0.56,,,
1989,2,Alaska,0.67,,,
1989,3,Arizona,0.58,,,
1989,4,Arkansas,0.58,,,
1989,5,California,0.60,,,
1989,6,Colorado,0.58,,,
1989,7,Connecticut,0.57,,,
1989,8,Delaware,0.54,,,
1989,9,District of Columbia,0.60,,,
1989,10,Florida,0.60,,,
1989,11,Georgia,0.57,,,
1989,12,Hawaii,0.57,,,
1989,13,Idaho,0.58,,,
1989,14,Illinois,0.58,,,
1989,15,Indiana,0.55,,,
1989,16,Iowa,0.56,,,
1989,17,Kansas,0.57,,,
1989,18,Kentucky,0.57,,,
1989,19,Louisiana,0.61,,,
1989,20,Maine,0.53,,,
1989,21,Maryland,0.55,,,
1989,22,Massachusetts,0.55,,,
1989,23,Michigan,0.55,,,
1989,24,Minnesota,0.55,,,
1989,25,Mississippi,0.58,,,
1989,26,Missouri,0.57,,,
1989,27,Montana,0.62,,,
1989,28,Nebraska,0.57,,,
1989,29,Nevada,0.60,,,
1989,30,New Hampshire,0.55,,,
1989,31,New Jersey,0.57,,,
1989,32,New Mexico,0.59,,,
1989,33,New York,0.59,,,
1989,34,North Carolina,0.55,,,
1989,35,North Dakota,0.58,,,
1989,36,Ohio,0.54,,,
1989,37,Oklahoma,0.59,,,
1989,38,Oregon,0.56,,,
1989,39,Pennsylvania,0.56,,,
1989,40,Rhode Island,0.55,,,
1989,41,South Carolina,0.55,,,
1989,42,South Dakota,0.60,,,
1989,43,Tennessee,0.57,,,
1989,44,Texas,0.63,,,
1989,45,Utah,0.56,,,
1989,46,Vermont,0.54,,,
1989,47,Virginia,0.54,,,
1989,48,Washington,0.55,,,
1989,49,West Virginia,0.53,,,
1989,50,Wisconsin,0.54,,,
1989,51,Wyoming,0.60,,,
1990,0,United States,0.58,,,
1990,1,Alabama,0.56,,,
1990,2,Alaska,0.67,,,
1990,3,Arizona,0.58,,,
1990,4,Arkansas,0.57,,,
1990,5,California,0.60,,,
1990,6,Colorado,0.58,,,
1990,7,Connecticut,0.57,,,
1990,8,Delaware,0.53,,,
1990,9,District of Columbia,0.59,,,
1990,10,Florida,0.60,,,
1990,11,Georgia,0.57,,,
1990,12,Hawaii,0.57,,,
1990,13,Idaho,0.57,,,
1990,14,Illinois,0.57,,,
1990,15,Indiana,0.55,,,
1990,16,Iowa,0.56,,,
1990,17,Kansas,0.55,,,
1990,18,Kentucky,0.56,,,
1990,19,Louisiana,0.59,,,
1990,20,Maine,0.53,,,
1990,21,Maryland,0.54,,,
1990,22,Massachusetts,0.56,,,
1990,23,Michigan,0.55,,,
1990,24,Minnesota,0.55,,,
1990,25,Mississippi,0.58,,,
1990,26,Missouri,0.56,,,
1990,27,Montana,0.59,,,
1990,28,Nebraska,0.57,,,
1990,29,Nevada,0.58,,,
1990,30,New Hampshire,0.54,,,
1990,31,New Jersey,0.57,,,
1990,32,New Mexico,0.58,,,
1990,33,New York,0.59,,,
1990,34,North Carolina,0.54,,,
1990,35,North Dakota,0.56,,,
1990,36,Ohio,0.53,,,
1990,37,Oklahoma,0.58,,,
1990,38,Oregon,0.55,,,
1990,39,Pennsylvania,0.55,,,
1990,40,Rhode Island,0.54,,,
1990,41,South Carolina,0.54,,,
1990,42,South Dakota,0.58,,,
1990,43,Tennessee,0.57,,,
1990,44,Texas,0.62,,,
1990,45,Utah,0.56,,,
1990,46,Vermont,0.54,,,
1990,47,Virginia,0.54,,,
1990,48,Washington,0.55,,,
1990,49,West Virginia,0.54,,,
1990,50,Wisconsin,0.54,,,
1990,51,Wyoming,0.59,,,
1991,0,United States,0.57,,,
1991,1,Alabama,0.56,,,
1991,2,Alaska,0.66,,,
1991,3,Arizona,0.58,,,
1991,4,Arkansas,0.56,,,
1991,5,California,0.60,,,
1991,6,Colorado,0.58,,,
1991,7,Connecticut,0.58,,,
1991,8,Delaware,0.53,,,
1991,9,District of Columbia,0.61,,,
1991,10,Florida,0.60,,,
1991,11,Georgia,0.56,,,
1991,12,Hawaii,0.56,,,
1991,13,Idaho,0.57,,,
1991,14,Illinois,0.57,,,
1991,15,Indiana,0.54,,,
1991,16,Iowa,0.55,,,
1991,17,Kansas,0.56,,,
1991,18,Kentucky,0.56,,,
1991,19,Louisiana,0.59,,,
1991,20,Maine,0.53,,,
1991,21,Maryland,0.54,,,
1991,22,Massachusetts,0.56,,,
1991,23,Michigan,0.55,,,
1991,24,Minnesota,0.55,,,
1991,25,Mississippi,0.57,,,
1991,26,Missouri,0.56,,,
1991,27,Montana,0.59,,,
1991,28,Nebraska,0.57,,,
1991,29,Nevada,0.58,,,
1991,30,New Hampshire,0.55,,,
1991,31,New Jersey,0.56,,,
1991,32,New Mexico,0.58,,,
1991,33,New York,0.59,,,
1991,34,North Carolina,0.54,,,
1991,35,North Dakota,0.57,,,
1991,36,Ohio,0.53,,,
1991,37,Oklahoma,0.58,,,
1991,38,Oregon,0.55,,,
1991,39,Pennsylvania,0.55,,,
1991,40,Rhode Island,0.55,,,
1991,41,South Carolina,0.54,,,
1991,42,South Dakota,0.59,,,
1991,43,Tennessee,0.57,,,
1991,44,Texas,0.62,,,
1991,45,Utah,0.56,,,
1991,46,Vermont,0.55,,,
1991,47,Virginia,0.54,,,
1991,48,Washington,0.54,,,
1991,49,West Virginia,0.53,,,
1991,50,Wisconsin,0.54,,,
1991,51,Wyoming,0.59,,,
1992,0,United States,0.58,,,
1992,1,Alabama,0.56,,,
1992,2,Alaska,0.69,,,
1992,3,Arizona,0.58,,,
1992,4,Arkansas,0.57,,,
1992,5,California,0.61,,,
1992,6,Colorado,0.58,,,
1992,7,Connecticut,0.59,,,
1992,8,Delaware,0.54,,,
1992,9,District of Columbia,0.61,,,
1992,10,Florida,0.62,,,
1992,11,Georgia,0.57,,,
1992,12,Hawaii,0.56,,,
1992,13,Idaho,0.57,,,
1992,14,Illinois,0.58,,,
1992,15,Indiana,0.54,,,
1992,16,Iowa,0.55,,,
1992,17,Kansas,0.56,,,
1992,18,Kentucky,0.55,,,
1992,19,Louisiana,0.59,,,
1992,20,Maine,0.53,,,
1992,21,Maryland,0.55,,,
1992,22,Massachusetts,0.57,,,
1992,23,Michigan,0.55,,,
1992,24,Minnesota,0.56,,,
1992,25,Mississippi,0.57,,,
1992,26,Missouri,0.56,,,
1992,27,Montana,0.58,,,
1992,28,Nebraska,0.57,,,
1992,29,Nevada,0.61,,,
1992,30,New Hampshire,0.56,,,
1992,31,New Jersey,0.57,,,
1992,32,New Mexico,0.58,,,
1992,33,New York,0.60,,,
1992,34,North Carolina,0.54,,,
1992,35,North Dakota,0.56,,,
1992,36,Ohio,0.53,,,
1992,37,Oklahoma,0.58,,,
1992,38,Oregon,0.55,,,
1992,39,Pennsylvania,0.55,,,
1992,40,Rhode Island,0.54,,,
1992,41,South Carolina,0.54,,,
1992,42,South Dakota,0.60,,,
1992,43,Tennessee,0.57,,,
1992,44,Texas,0.62,,,
1992,45,Utah,0.57,,,
1992,46,Vermont,0.54,,,
1992,47,Virginia,0.55,,,
1992,48,Washington,0.55,,,
1992,49,West Virginia,0.53,,,
1992,50,Wisconsin,0.54,,,
1992,51,Wyoming,0.59,,,
1993,0,United States,0.57,,,
1993,1,Alabama,0.55,,,
1993,2,Alaska,0.67,,,
1993,3,Arizona,0.57,,,
1993,4,Arkansas,0.55,,,
1993,5,California,0.60,,,
1993,6,Colorado,0.57,,,
1993,7,Connecticut,0.59,,,
1993,8,Delaware,0.53,,,
1993,9,District of Columbia,0.59,,,
1993,10,Florida,0.60,,,
1993,11,Georgia,0.56,,,
1993,12,Hawaii,0.54,,,
1993,13,Idaho,0.56,,,
1993,14,Illinois,0.57,,,
1993,15,Indiana,0.54,,,
1993,16,Iowa,0.54,,,
1993,17,Kansas,0.55,,,
1993,18,Kentucky,0.55,,,
1993,19,Louisiana,0.58,,,
1993,20,Maine,0.53,,,
1993,21,Maryland,0.54,,,
1993,22,Massachusetts,0.57,,,
1993,23,Michigan,0.55,,,
1993,24,Minnesota,0.55,,,
1993,25,Mississippi,0.57,,,
1993,26,Missouri,0.55,,,
1993,27,Montana,0.58,,,
1993,28,Nebraska,0.55,,,
1993,29,Nevada,0.59,,,
1993,30,New Hampshire,0.56,,,
1993,31,New Jersey,0.57,,,
1993,32,New Mexico,0.57,,,
1993,33,New York,0.60,,,
1993,34,North Carolina,0.54,,,
1993,35,North Dakota,0.54,,,
1993,36,Ohio,0.53,,,
1993,37,Oklahoma,0.57,,,
1993,38,Oregon,0.55,,,
1993,39,Pennsylvania,0.55,,,
1993,40,Rhode Island,0.54,,,
1993,41,South Carolina,0.54,,,
1993,42,South Dakota,0.58,,,
1993,43,Tennessee,0.56,,,
1993,44,Texas,0.60,,,
1993,45,Utah,0.56,,,
1993,46,Vermont,0.54,,,
1993,47,Virginia,0.54,,,
1993,48,Washington,0.54,,,
1993,49,West Virginia,0.53,,,
1993,50,Wisconsin,0.53,,,
1993,51,Wyoming,0.59,,,
1994,0,United States,0.57,,,
1994,1,Alabama,0.55,,,
1994,2,Alaska,0.67,,,
1994,3,Arizona,0.56,,,
1994,4,Arkansas,0.55,,,
1994,5,California,0.60,,,
1994,6,Colorado,0.56,,,
1994,7,Connecticut,0.59,,,
1994,8,Delaware,0.53,,,
1994,9,District of Columbia,0.60,,,
1994,10,Florida,0.60,,,
1994,11,Georgia,0.56,,,
1994,12,Hawaii,0.55,,,
1994,13,Idaho,0.56,,,
1994,14,Illinois,0.57,,,
1994,15,Indiana,0.54,,,
1994,16,Iowa,0.54,,,
1994,17,Kansas,0.55,,,
1994,18,Kentucky,0.55,,,
1994,19,Louisiana,0.57,,,
1994,20,Maine,0.53,,,
1994,21,Maryland,0.54,,,
1994,22,Massachusetts,0.57,,,
1994,23,Michigan,0.55,,,
1994,24,Minnesota,0.54,,,
1994,25,Mississippi,0.56,,,
1994,26,Missouri,0.55,,,
1994,27,Montana,0.58,,,
1994,28,Nebraska,0.56,,,
1994,29,Nevada,0.58,,,
1994,30,New Hampshire,0.55,,,
1994,31,New Jersey,0.57,,,
1994,32,New Mexico,0.57,,,
1994,33,New York,0.60,,,
1994,34,North Carolina,0.54,,,
1994,35,North Dakota,0.55,,,
1994,36,Ohio,0.53,,,
1994,37,Oklahoma,0.56,,,
1994,38,Oregon,0.55,,,
1994,39,Pennsylvania,0.55,,,
1994,40,Rhode Island,0.54,,,
1994,41,South Carolina,0.54,,,
1994,42,South Dakota,0.58,,,
1994,43,Tennessee,0.56,,,
1994,44,Texas,0.59,,,
1994,45,Utah,0.56,,,
1994,46,Vermont,0.54,,,
1994,47,Virginia,0.54,,,
1994,48,Washington,0.54,,,
1994,49,West Virginia,0.53,,,
1994,50,Wisconsin,0.53,,,
1994,51,Wyoming,0.59,,,
1995,0,United States,0.58,,,
1995,1,Alabama,0.56,,,
1995,2,Alaska,0.67,,,
1995,3,Arizona,0.56,,,
1995,4,Arkansas,0.55,,,
1995,5,California,0.61,,,
1995,6,Colorado,0.57,,,
1995,7,Connecticut,0.60,,,
1995,8,Delaware,0.54,,,
1995,9,District of Columbia,0.60,,,
1995,10,Florida,0.61,,,
1995,11,Georgia,0.56,,,
1995,12,Hawaii,0.53,,,
1995,13,Idaho,0.56,,,
1995,14,Illinois,0.57,,,
1995,15,Indiana,0.54,,,
1995,16,Iowa,0.53,,,
1995,17,Kansas,0.55,,,
1995,18,Kentucky,0.55,,,
1995,19,Louisiana,0.58,,,
1995,20,Maine,0.53,,,
1995,21,Maryland,0.54,,,
1995,22,Massachusetts,0.58,,,
1995,23,Michigan,0.55,,,
1995,24,Minnesota,0.55,,,
1995,25,Mississippi,0.56,,,
1995,26,Missouri,0.56,,,
1995,27,Montana,0.58,,,
1995,28,Nebraska,0.56,,,
1995,29,Nevada,0.59,,,
1995,30,New Hampshire,0.55,,,
1995,31,New Jersey,0.57,,,
1995,32,New Mexico,0.57,,,
1995,33,New York,0.61,,,
1995,34,North Carolina,0.54,,,
1995,35,North Dakota,0.55,,,
1995,36,Ohio,0.53,,,
1995,37,Oklahoma,0.56,,,
1995,38,Oregon,0.55,,,
1995,39,Pennsylvania,0.56,,,
1995,40,Rhode Island,0.55,,,
1995,41,South Carolina,0.54,,,
1995,42,South Dakota,0.58,,,
1995,43,Tennessee,0.56,,,
1995,44,Texas,0.60,,,
1995,45,Utah,0.56,,,
1995,46,Vermont,0.55,,,
1995,47,Virginia,0.54,,,
1995,48,Washington,0.55,,,
1995,49,West Virginia,0.53,,,
1995,50,Wisconsin,0.54,,,
